id,date,hour,station_id,aqi,main_pollutant,co,co_avg8,co_avg24,co_iaqi,no2,no2_avg8,no2_avg24,no2_iaqi,so2,so2_avg8,so2_avg24,so2_iaqi,o3,o3_avg8,o3_avg24,o3_iaqi,pm10,pm10_avg8,pm10_avg24,pm10_iaqi,pm25,pm25_avg8,pm25_avg24,pm25_iaqi,data_source,create_date,miss_data,this_id
755,2013/12/8,8,110000002,NULL,NULL,2700,NULL,5000,27,85,NULL,104,43,72,NULL,NULL,NULL,1,NULL,9,3,137,NULL,228,139,200,NULL,262,312,2,59:02.2,1so2,134
756,2013/12/8,9,110000002,NULL,NULL,2650,NULL,NULL,NULL,71,NULL,104,36,85,NULL,70,29,1,NULL,8,3,110,NULL,227,139,162,NULL,262,312,2,59:02.2,1co,135
757,2013/12/8,10,110000002,NULL,NULL,2600,NULL,5000,26,65,NULL,103,33,76,NULL,72,26,1,NULL,8,3,116,NULL,225,138,129,NULL,262,312,2,59:02.2,1,136
758,2013/12/8,11,110000002,NULL,NULL,1100,NULL,5000,12,41,NULL,100,21,62,NULL,72,21,3,NULL,8,3,45,NULL,216,133,61,NULL,256,306,2,59:02.2,1,137
759,2013/12/8,12,110000002,NULL,NULL,1100,NULL,5000,12,38,NULL,96,19,68,NULL,71,23,12,NULL,13,4,42,NULL,207,129,38,NULL,246,296,2,59:02.2,1,138
760,2013/12/8,13,110000002,NULL,NULL,900,NULL,NULL,NULL,29,NULL,NULL,NULL,43.5,NULL,NULL,NULL,20,NULL,20,7,33,NULL,NULL,NULL,28,NULL,NULL,NULL,2,59:02.2,1cono2so2pm10pm25,139
761,2013/12/8,14,110000002,NULL,NULL,700,NULL,4000,7,20,NULL,88,10,19,NULL,66,7,37,NULL,37,12,24,NULL,190,120,18,NULL,227,277,2,59:02.2,1,140
762,2013/12/8,15,110000002,NULL,NULL,500,NULL,4000,5,25,NULL,85,13,11,NULL,63,4,44,NULL,44,14,49,NULL,183,117,23,NULL,218,268,2,59:02.2,1,141
763,2013/12/8,16,110000002,NULL,NULL,500,NULL,4000,5,27,NULL,82,14,15,NULL,61,5,37,NULL,44,14,81,NULL,178,114,17,NULL,210,260,2,59:02.2,1,142
764,2013/12/8,17,110000002,NULL,NULL,500,NULL,4000,5,27,NULL,79,14,11,NULL,57,4,34,NULL,44,14,102,NULL,173,112,18,NULL,200,250,2,59:02.2,1,143
765,2013/12/8,18,110000002,NULL,NULL,500,NULL,4000,5,27,NULL,75,14,9,NULL,54,3,30,NULL,44,14,79,NULL,165,108,19,NULL,189,239,2,59:02.2,1,144
766,2013/12/8,19,110000002,NULL,NULL,500,NULL,4000,5,18,NULL,71,9,7,NULL,50,3,25,NULL,44,14,36,NULL,156,103,15,NULL,177,227,2,59:02.2,1,145
767,2013/12/8,20,110000002,NULL,NULL,500,NULL,3000,5,19,NULL,68,10,8,NULL,48,3,35,NULL,44,14,18,NULL,148,99,13,NULL,166,216,2,59:02.2,1,146
768,2013/12/8,21,110000002,NULL,NULL,300,NULL,3000,3,13,NULL,64,7,18,NULL,46,6,33,NULL,44,14,18,NULL,141,96,14,NULL,157,207,2,59:02.2,1,147
769,2013/12/8,22,110000002,NULL,NULL,400,NULL,3000,4,11,NULL,61,6,7,NULL,44,3,37,NULL,44,14,10,NULL,133,92,9,NULL,148,197,2,59:02.2,1,148
770,2013/12/8,23,110000002,NULL,NULL,300,NULL,3000,3,10,NULL,57,5,12,NULL,42,4,38,NULL,44,14,6,NULL,125,88,3,NULL,139,184,2,59:02.2,1,149
771,2013/12/9,0,110000002,NULL,NULL,300,NULL,3000,3,8,NULL,53,4,10,NULL,40,4,44,NULL,45,14,6,NULL,116,83,3,NULL,128,168,2,59:02.2,1,150
772,2013/12/9,1,110000002,NULL,NULL,300,NULL,NULL,NULL,7.5,NULL,NULL,NULL,7,NULL,NULL,NULL,50,NULL,50,16,6,NULL,NULL,NULL,4,NULL,NULL,NULL,2,59:02.2,1cono2so2pm10pm25,151
773,2013/12/9,2,110000002,NULL,NULL,300,NULL,3000,3,7,NULL,49,4,4,NULL,37,2,56,NULL,56,18,6,NULL,105,78,5,NULL,114,149,2,59:02.2,1,152
774,2013/12/9,3,110000002,NULL,NULL,300,NULL,2000,3,8,NULL,44,4,7,NULL,34,3,53,NULL,56,18,6,NULL,94,72,3,NULL,100,132,2,59:02.2,1,153
775,2013/12/9,4,110000002,NULL,NULL,400,NULL,2000,4,20,NULL,41,10,6,NULL,32,2,34,NULL,56,18,9,NULL,80,65,9,NULL,85,113,2,59:02.2,1,154
776,2013/12/9,5,110000002,NULL,NULL,400,NULL,2000,4,18.5,NULL,38,NULL,8,NULL,30,3,28,NULL,56,18,8,NULL,68,59,9,NULL,71,95,2,59:02.2,1no2,155
777,2013/12/9,6,110000002,NULL,NULL,400,NULL,2000,4,17,NULL,34,9,9,NULL,29,3,42,NULL,56,18,7,NULL,58,54,8,NULL,58,79,2,59:02.2,1,156
778,2013/12/9,7,110000002,NULL,NULL,400,NULL,1000,4,13,NULL,30,7,8,NULL,28,3,47,NULL,56,18,6,NULL,47,47,5,NULL,45,63,2,59:02.2,1,157
779,2013/12/9,8,110000002,NULL,NULL,400,NULL,1000,4,19,NULL,27,10,10,NULL,26,4,40,NULL,56,18,10,NULL,40,40,9,NULL,34,49,2,59:02.2,1,158
780,2013/12/9,9,110000002,NULL,NULL,500,NULL,1000,5,25,NULL,24,13,12,NULL,23,4,32,NULL,56,18,13,NULL,34,34,11,NULL,27,38,2,59:02.2,1,159
781,2013/12/9,10,110000002,NULL,NULL,400,NULL,1000,4,16,NULL,22,8,10,NULL,18,4,40,NULL,56,18,7,NULL,30,30,7,NULL,20,29,2,59:02.2,1,160
782,2013/12/9,11,110000002,NULL,NULL,300,NULL,1000,3,11,NULL,19,6,7,NULL,16,3,49,NULL,56,18,7,NULL,26,26,6,NULL,15,21,2,59:02.2,1,161
783,2013/12/9,12,110000002,NULL,NULL,300,NULL,1000,3,10,NULL,18,5,6,NULL,13,2,51,NULL,56,18,6,NULL,24,24,12,NULL,13,18,2,59:02.2,1,162
784,2013/12/9,13,110000002,NULL,NULL,400,NULL,1000,4,10,NULL,17,5,10,NULL,11,4,51,NULL,56,18,20,NULL,23,23,8,NULL,12,17,2,59:02.2,1,163
785,2013/12/9,14,110000002,NULL,NULL,400,NULL,1000,4,16,NULL,16,8,15,NULL,10,5,43,NULL,56,18,30,NULL,24,24,14,NULL,11,15,2,59:02.2,1,164
786,2013/12/9,15,110000002,NULL,NULL,400,NULL,1000,4,14,NULL,16,7,12,NULL,10,4,48,NULL,56,18,32,NULL,24,24,8,NULL,10,15,2,59:02.2,1,165
787,2013/12/9,16,110000002,NULL,NULL,400,NULL,1000,4,16,NULL,16,8,11,NULL,10,4,46,NULL,56,18,26,NULL,23,23,13,NULL,10,14,2,59:02.2,1,166
788,2013/12/9,17,110000002,NULL,NULL,500,NULL,1000,5,22,NULL,15,11,12,NULL,10,4,39,NULL,56,18,21,NULL,20,20,16,NULL,10,14,2,59:02.2,1,167
789,2013/12/9,18,110000002,NULL,NULL,600,NULL,1000,6,32,NULL,16,16,15,NULL,10,5,28,NULL,56,18,25,NULL,17,17,18,NULL,10,14,2,59:02.2,1,168
790,2013/12/9,19,110000002,NULL,NULL,900,NULL,1000,9,42,NULL,16,21,17,NULL,10,6,16,NULL,56,18,31,NULL,15,15,26,NULL,10,15,2,59:02.2,1,169
791,2013/12/9,20,110000002,NULL,NULL,800,NULL,1000,8,41,NULL,17,21,17,NULL,10,6,13,NULL,56,18,28,NULL,15,15,28,NULL,11,15,2,59:02.2,1,170
792,2013/12/9,21,110000002,NULL,NULL,700,NULL,1000,7,33,NULL,18,17,18,NULL,11,6,21,NULL,56,18,18,NULL,15,15,19,NULL,11,16,2,59:02.2,1,171
793,2013/12/9,22,110000002,NULL,NULL,600,NULL,1000,6,24,NULL,19,12,14,NULL,11,5,28,NULL,56,18,13,NULL,15,15,14,NULL,12,16,2,59:02.2,1,172
794,2013/12/9,23,110000002,NULL,NULL,500,NULL,1000,5,15,NULL,19,8,10,NULL,11,4,32,NULL,56,18,10,NULL,15,15,17,NULL,12,17,2,59:02.2,1,173
795,2013/12/10,0,110000002,NULL,NULL,1600,NULL,1000,16,32,NULL,20,16,30,NULL,12,10,41,NULL,56,18,40,NULL,16,16,28,NULL,13,19,2,59:02.2,1,174
796,2013/12/10,1,110000002,NULL,NULL,3600,NULL,1000,36,59,NULL,23,30,45,NULL,13,15,31,NULL,56,18,110,NULL,21,21,127,NULL,18,26,2,59:02.2,1,175
797,2013/12/10,2,110000002,NULL,NULL,2800,NULL,1000,28,56,NULL,25,28,39,NULL,15,13,11,NULL,53,17,80,NULL,24,24,83,NULL,22,31,2,59:02.2,1,176
798,2013/12/10,3,110000002,NULL,NULL,2600,NULL,1000,26,53,NULL,26,27,40,NULL,16,14,8,NULL,52,16,60,NULL,26,26,72,NULL,24,34,2,59:02.2,1,177
799,2013/12/10,4,110000002,NULL,NULL,1700,NULL,1000,17,49,NULL,27,25,34,NULL,17,12,6,NULL,52,16,35,NULL,27,27,48,NULL,26,37,2,59:02.2,1,178
800,2013/12/10,5,110000002,NULL,NULL,1700,NULL,1000,17,49,NULL,28,25,36,NULL,18,12,5,NULL,52,16,50.5,NULL,NULL,NULL,53.5,NULL,NULL,NULL,2,59:02.2,1pm10pm25,179
801,2013/12/10,6,110000002,NULL,NULL,2600,NULL,2000,26,53,NULL,30,27,37,NULL,20,13,4,NULL,52,16,66,NULL,31,31,59,NULL,29,42,2,59:02.2,1,180
802,2013/12/10,7,110000002,NULL,NULL,1400,NULL,2000,14,47,NULL,31,24,31,NULL,21,11,6,NULL,52,16,37,NULL,32,32,32,NULL,30,43,2,59:02.2,1,181
803,2013/12/10,8,110000002,NULL,NULL,1800,NULL,2000,18,46,NULL,32,23,31,NULL,21,11,4,NULL,52,16,59,NULL,34,34,40,NULL,31,45,2,59:02.2,1,182
804,2013/12/10,9,110000002,NULL,NULL,2600,NULL,NULL,NULL,51.5,NULL,NULL,NULL,38.5,NULL,NULL,NULL,5,NULL,52,16,78,NULL,NULL,NULL,53,NULL,NULL,NULL,2,59:02.2,1cono2so2pm10pm25,183
805,2013/12/10,10,110000002,NULL,NULL,3400,NULL,2000,34,57,NULL,34,29,46,NULL,23,16,5,NULL,52,16,97,NULL,38,38,66,NULL,34,48,2,59:02.2,1,184
806,2013/12/10,11,110000002,NULL,NULL,4000,NULL,2000,40,64,NULL,36,32,64,NULL,25,22,6,NULL,52,16,141,NULL,43,43,117,NULL,38,54,2,59:02.2,1,185
807,2013/12/10,12,110000002,NULL,NULL,400,NULL,2000,4,14,NULL,37,7,10,NULL,27,4,21,NULL,52,16,81,NULL,50,50,18,NULL,42,59,2,59:02.2,1,186
808,2013/12/10,13,110000002,NULL,NULL,400,NULL,2000,4,13,NULL,37,7,7,NULL,26,3,46,NULL,48,15,94,NULL,52,51,17,NULL,42,59,2,59:02.2,1,187
809,2013/12/10,14,110000002,NULL,NULL,400,NULL,2000,4,13,NULL,37,7,4,NULL,26,2,50,NULL,50,16,84,NULL,55,53,9,NULL,42,59,2,59:02.2,1,188
810,2013/12/10,15,110000002,NULL,NULL,300,NULL,2000,3,10,NULL,37,5,2,NULL,26,1,53,NULL,53,17,63,NULL,56,53,11,NULL,42,59,2,59:02.2,1,189
811,2013/12/10,16,110000002,NULL,NULL,300,NULL,2000,3,9,NULL,37,5,2,NULL,25,1,58,NULL,59,19,40,NULL,57,54,5,NULL,42,58,2,59:02.2,1,190
812,2013/12/10,17,110000002,NULL,NULL,300,NULL,2000,3,8,NULL,36,4,3,NULL,25,1,58,NULL,59,19,42,NULL,58,54,8,NULL,41,58,2,59:02.2,1,191
813,2013/12/10,18,110000002,NULL,NULL,300,NULL,2000,3,9,NULL,34,5,3,NULL,24,1,56,NULL,59,19,32,NULL,58,54,10,NULL,41,57,2,59:02.2,1,192
814,2013/12/10,19,110000002,NULL,NULL,400,NULL,2000,4,13,NULL,33,7,13,NULL,24,5,52,NULL,59,19,26,NULL,58,54,5,NULL,40,56,2,59:02.2,1,193
815,2013/12/10,20,110000002,NULL,NULL,300,NULL,2000,3,9,NULL,32,5,3,NULL,23,1,45,NULL,59,19,14,NULL,57,54,9,NULL,39,55,2,59:02.2,1,194
816,2013/12/10,21,110000002,NULL,NULL,400,NULL,2000,4,15,NULL,32,8,5,NULL,23,2,50,NULL,59,19,17,NULL,58,54,10,NULL,39,54,2,59:02.2,1,195
817,2013/12/10,22,110000002,NULL,NULL,400,NULL,2000,4,17.5,NULL,NULL,NULL,9,NULL,23,3,40,NULL,59,19,23,NULL,58,54,16,NULL,39,55,2,59:02.2,1no2,196
818,2013/12/10,23,110000002,NULL,NULL,300,NULL,2000,3,20,NULL,32,10,7,NULL,23,3,27,NULL,59,19,20,NULL,58,54,12,NULL,39,54,2,59:02.2,1,197
819,2013/12/11,0,110000002,NULL,NULL,500,NULL,2000,5,25,NULL,32,13,8,NULL,22,3,32,NULL,59,19,16,NULL,57,54,13,NULL,38,54,2,59:02.2,1,198
820,2013/12/11,1,110000002,NULL,NULL,500,NULL,2000,5,23,NULL,30,12,8,NULL,20,3,26,NULL,59,19,10,NULL,53,52,10,NULL,33,47,2,59:02.2,1,199
821,2013/12/11,2,110000002,NULL,NULL,500,NULL,2000,5,26,NULL,29,13,7,NULL,19,3,31,NULL,59,19,6,NULL,50,50,13,NULL,30,43,2,59:02.2,1,200
822,2013/12/11,3,110000002,NULL,NULL,400,NULL,1000,4,22,NULL,28,11,9,NULL,18,3,25,NULL,59,19,10,NULL,48,48,11,NULL,28,39,2,59:02.2,1,201
823,2013/12/11,4,110000002,NULL,NULL,400,NULL,1000,4,15,NULL,26,8,18,NULL,17,6,31,NULL,59,19,12,NULL,47,47,9,NULL,26,37,2,59:02.2,1,202
824,2013/12/11,5,110000002,NULL,NULL,300,NULL,1000,3,11,NULL,25,6,13,NULL,16,5,39,NULL,59,19,8,NULL,46,46,5,NULL,25,35,2,59:02.2,1,203
825,2013/12/11,6,110000002,NULL,NULL,400,NULL,1000,4,22,NULL,23,11,20,NULL,15,7,44,NULL,59,19,13,NULL,44,44,10,NULL,23,32,2,59:02.2,1,204
826,2013/12/11,7,110000002,NULL,NULL,500,NULL,1000,5,32,NULL,23,16,22,NULL,15,8,28,NULL,59,19,11,NULL,43,43,7,NULL,22,31,2,59:02.2,1,205
827,2013/12/11,8,110000002,NULL,NULL,800,NULL,1000,8,44,NULL,22,22,28,NULL,15,10,16,NULL,59,19,17.5,NULL,NULL,NULL,22,NULL,21,30,2,59:02.2,1pm10,206
828,2013/12/11,9,110000002,NULL,NULL,700,NULL,1000,7,41,NULL,22,21,32,NULL,14,11,7,NULL,59,19,24,NULL,41,41,21,NULL,19,27,2,59:02.2,1,207
829,2013/12/11,10,110000002,NULL,NULL,900,NULL,1000,9,39,NULL,21,20,34,NULL,13,12,11,NULL,59,19,49,NULL,34,34,36,NULL,16,22,2,59:02.2,1,208
830,2013/12/11,11,110000002,NULL,NULL,650,NULL,NULL,NULL,26.5,NULL,NULL,NULL,24.5,NULL,NULL,NULL,18,NULL,59,19,64.5,NULL,NULL,NULL,23,NULL,NULL,NULL,2,59:02.2,1cono2so2pm10pm25,209
831,2013/12/11,12,110000002,NULL,NULL,400,NULL,1000,4,14,NULL,20,7,15,NULL,12,5,41,NULL,59,19,80,NULL,31,31,10,NULL,12,18,2,59:02.2,1,210
832,2013/12/11,13,110000002,NULL,NULL,400,NULL,1000,4,14,NULL,20,7,15,NULL,13,5,53,NULL,59,19,43,NULL,29,29,11,NULL,12,17,2,59:02.2,1,211
833,2013/12/11,14,110000002,NULL,NULL,400,NULL,NULL,NULL,13,NULL,NULL,NULL,13,NULL,NULL,NULL,54,NULL,59,19,38.5,NULL,NULL,NULL,11,NULL,NULL,NULL,2,59:02.2,1cono2so2pm10pm25,212
834,2013/12/11,15,110000002,NULL,NULL,400,NULL,1000,4,12,NULL,20,6,11,NULL,13,4,58,NULL,59,19,34,NULL,27,27,11,NULL,12,17,2,59:02.2,1,213
835,2013/12/11,16,110000002,NULL,NULL,400,NULL,1000,4,14,NULL,20,7,6,NULL,14,2,57,NULL,59,19,28,NULL,25,25,9,NULL,12,18,2,59:02.2,1,214
836,2013/12/11,17,110000002,NULL,NULL,400,NULL,1000,4,14,NULL,21,7,4,NULL,14,2,56,NULL,58,19,17,NULL,24,24,9,NULL,13,18,2,59:02.2,1,215
837,2013/12/11,18,110000002,NULL,NULL,600,NULL,1000,6,25,NULL,21,13,9,NULL,14,3,58,NULL,58,19,17,NULL,24,24,9,NULL,13,18,2,59:02.2,1,216
838,2013/12/11,19,110000002,NULL,NULL,700,NULL,1000,7,31,NULL,22,16,12,NULL,14,4,44,NULL,58,19,19,NULL,23,23,18,NULL,13,18,2,59:02.2,1,217
839,2013/12/11,20,110000002,NULL,NULL,800,NULL,1000,8,43,NULL,23,22,19,NULL,14,7,32,NULL,58,19,34,NULL,24,24,27,NULL,14,20,2,59:02.2,1,218
840,2013/12/11,21,110000002,NULL,NULL,1100,NULL,1000,12,46,NULL,25,23,23,NULL,15,8,15,NULL,58,19,47,NULL,26,26,41,NULL,15,21,2,59:02.2,1,219
841,2013/12/11,22,110000002,NULL,NULL,800,NULL,1000,8,35,NULL,25,18,19,NULL,16,7,8,NULL,58,19,32,NULL,26,26,35,NULL,16,23,2,59:02.2,1,220
842,2013/12/11,23,110000002,NULL,NULL,1300,NULL,1000,13,52,NULL,26,26,35,NULL,17,12,17,NULL,58,19,39,NULL,27,27,42,NULL,17,24,2,59:02.2,1,221
843,2013/12/12,0,110000002,NULL,NULL,1900,NULL,1000,19,55,NULL,28,28,39,NULL,18,13,3,NULL,58,19,50,NULL,28,28,54,NULL,19,27,2,59:02.2,1,222
844,2013/12/12,1,110000002,NULL,NULL,2500,NULL,1000,25,53,NULL,29,27,37,NULL,19,13,4,NULL,58,19,69,NULL,31,31,67,NULL,21,30,2,59:02.2,1,223
845,2013/12/12,2,110000002,NULL,NULL,2000,NULL,NULL,NULL,44,NULL,30,22,24,NULL,20,8,5,NULL,58,19,37,NULL,32,32,48,NULL,23,32,2,59:02.2,1co,224
846,2013/12/12,3,110000002,NULL,NULL,1500,NULL,1000,15,44,NULL,NULL,NULL,19.5,NULL,NULL,NULL,5,NULL,58,19,29.5,NULL,NULL,NULL,36.5,NULL,NULL,NULL,2,59:02.2,1no2so2pm10pm25,225
847,2013/12/12,4,110000002,NULL,NULL,1000,NULL,1000,10,32.5,NULL,31,NULL,15,NULL,20,5,14,NULL,58,19,22,NULL,33,33,25,NULL,24,34,2,59:02.2,1no2,226
848,2013/12/12,5,110000002,NULL,NULL,400,NULL,1000,4,21,NULL,31,11,17,NULL,20,6,14,NULL,58,19,26,NULL,34,34,7,NULL,24,34,2,59:02.2,1,227
849,2013/12/12,6,110000002,NULL,NULL,300,NULL,1000,3,8,NULL,31,4,13,NULL,20,5,41,NULL,58,19,7,NULL,34,34,7,NULL,24,34,2,59:02.2,1,228
850,2013/12/12,7,110000002,NULL,NULL,300,NULL,1000,3,16,NULL,30,8,20,NULL,20,7,59,NULL,60,19,6,NULL,33,33,3,NULL,24,34,2,59:02.2,1,229
851,2013/12/12,8,110000002,NULL,NULL,500,NULL,1000,5,19,NULL,29,10,32,NULL,20,11,51,NULL,60,19,6,NULL,33,33,3,NULL,23,33,2,59:02.2,1,230
852,2013/12/12,9,110000002,NULL,NULL,500,NULL,1000,5,20,NULL,28,10,17,NULL,20,6,50,NULL,60,19,9,NULL,32,32,7,NULL,23,32,2,59:02.2,1,231
853,2013/12/12,10,110000002,NULL,NULL,400,NULL,NULL,NULL,13,NULL,NULL,NULL,12.5,NULL,NULL,NULL,46,NULL,60,19,10,NULL,NULL,NULL,7,NULL,NULL,NULL,2,59:02.2,1cono2so2pm10pm25,232
854,2013/12/12,11,110000002,NULL,NULL,300,NULL,1000,3,6,NULL,26,3,8,NULL,18,3,59,NULL,60,19,11,NULL,30,30,7,NULL,21,29,2,59:02.2,1,233
855,2013/12/12,12,110000002,NULL,NULL,300,NULL,1000,3,8,NULL,26,4,17,NULL,18,6,61,NULL,62,20,6,NULL,27,27,3,NULL,20,29,2,59:02.2,1,234
856,2013/12/12,13,110000002,NULL,NULL,400,NULL,1000,4,7,NULL,25,4,13,NULL,18,5,56,NULL,62,20,6,NULL,25,25,3,NULL,20,29,2,59:02.2,1,235
857,2013/12/12,14,110000002,NULL,NULL,300,NULL,1000,3,7,NULL,25,4,8,NULL,18,3,57,NULL,62,20,13,NULL,24,24,8,NULL,20,29,2,59:02.2,1,236
858,2013/12/12,15,110000002,NULL,NULL,300,NULL,1000,3,9,NULL,25,5,22,NULL,18,8,58,NULL,62,20,10,NULL,23,23,3,NULL,20,28,2,59:02.2,1,237
859,2013/12/12,16,110000002,NULL,NULL,400,NULL,1000,4,12,NULL,25,6,31,NULL,19,11,53,NULL,62,20,12,NULL,23,23,5,NULL,19,28,2,59:02.2,1,238
860,2013/12/12,17,110000002,NULL,NULL,400,NULL,1000,4,17,NULL,25,9,44,NULL,21,15,50,NULL,62,20,17,NULL,23,23,9,NULL,20,28,2,59:02.2,1,239
861,2013/12/12,18,110000002,NULL,NULL,350,NULL,NULL,NULL,14,NULL,NULL,NULL,25.5,NULL,NULL,NULL,43,NULL,62,20,17,NULL,23,23,15,NULL,20,28,2,59:02.2,1cono2so2,240
862,2013/12/12,19,110000002,NULL,NULL,300,NULL,1000,3,11,NULL,24,6,7,NULL,22,3,42,NULL,62,20,15,NULL,22,22,8,NULL,19,27,2,59:02.2,1,241
863,2013/12/12,20,110000002,NULL,NULL,300,NULL,1000,3,18,NULL,23,9,14,NULL,21,5,48,NULL,62,20,13,NULL,22,22,13,NULL,19,26,2,59:02.2,1,242
864,2013/12/12,21,110000002,NULL,NULL,500,NULL,1000,5,25,NULL,22,13,18,NULL,21,6,39,NULL,62,20,16,NULL,20,20,11,NULL,17,25,2,59:02.2,1,243
865,2013/12/12,22,110000002,NULL,NULL,800,NULL,1000,8,46,NULL,22,23,16,NULL,21,6,34,NULL,62,20,30,NULL,20,20,25,NULL,17,24,2,59:02.2,1,244
866,2013/12/12,23,110000002,NULL,NULL,700,NULL,1000,7,36,NULL,22,18,13,NULL,20,5,14,NULL,62,20,20,NULL,19,19,19,NULL,16,23,2,59:02.2,1,245
867,2013/12/13,0,110000002,NULL,NULL,500,NULL,1000,5,29,NULL,20,15,10,NULL,19,4,28,NULL,62,20,11,NULL,18,18,13,NULL,14,20,2,59:02.2,1,246
868,2013/12/13,1,110000002,NULL,NULL,400,NULL,1000,4,15,NULL,19,8,9,NULL,18,3,36,NULL,62,20,10,NULL,15,15,8,NULL,12,17,2,59:02.2,1,247
869,2013/12/13,2,110000002,NULL,NULL,900,NULL,1000,9,38,NULL,18,19,21,NULL,18,7,50,NULL,62,20,28,NULL,15,15,20,NULL,11,15,2,59:02.2,1,248
870,2013/12/13,3,110000002,NULL,NULL,1000,NULL,1000,10,36,NULL,19,18,24,NULL,18,8,18,NULL,62,20,30,NULL,15,15,36,NULL,11,15,2,59:02.2,1,249
871,2013/12/13,4,110000002,NULL,NULL,1100,NULL,1000,12,33,NULL,19,17,24,NULL,18,8,17,NULL,62,20,23,NULL,15,15,25,NULL,11,15,2,59:02.2,1,250
872,2013/12/13,5,110000002,NULL,NULL,900,NULL,1000,9,32,NULL,20,16,21,NULL,18,7,19,NULL,62,20,21,NULL,15,15,23,NULL,12,16,2,59:02.2,1,251
873,2013/12/13,6,110000002,NULL,NULL,600,NULL,1000,6,24,NULL,20,12,15,NULL,19,5,19,NULL,62,20,17,NULL,15,15,17,NULL,12,17,2,59:02.2,1,252
874,2013/12/13,7,110000002,NULL,NULL,1150,NULL,NULL,NULL,31,NULL,21,16,29,NULL,19,10,34,NULL,62,20,15,NULL,16,16,10,NULL,12,17,2,59:02.2,1co,253
875,2013/12/13,8,110000002,NULL,NULL,1700,NULL,1000,17,37,NULL,22,19,33,NULL,19,11,25,NULL,62,20,23,NULL,16,16,20,NULL,13,18,2,59:02.2,1,254
876,2013/12/13,9,110000002,NULL,NULL,800,NULL,1000,8,22,NULL,22,11,18,NULL,19,6,18,NULL,62,20,17,NULL,17,17,16,NULL,13,19,2,59:02.2,1,255
877,2013/12/13,10,110000002,NULL,NULL,400,NULL,1000,4,15,NULL,22,8,13,NULL,19,5,36,NULL,62,20,10,NULL,16,16,7,NULL,14,19,2,59:02.2,1,256
878,2013/12/13,11,110000002,NULL,NULL,1400,NULL,1000,14,49,NULL,24,25,39,NULL,20,13,46,NULL,62,20,74,NULL,19,19,68,NULL,16,23,2,59:02.2,1,257
879,2013/12/13,12,110000002,NULL,NULL,900,NULL,1000,9,35,NULL,25,18,37,NULL,21,13,21,NULL,58,18,43,NULL,21,21,43,NULL,18,25,2,59:02.2,1,258
880,2013/12/13,13,110000002,NULL,NULL,1100,NULL,1000,12,42,NULL,27,21,32,NULL,22,11,40,NULL,58,18,50,NULL,22,22,48,NULL,20,28,2,59:02.2,1,259
881,2013/12/13,14,110000002,NULL,NULL,900,NULL,1000,9,36,NULL,28,18,25,NULL,23,9,33,NULL,58,18,56,NULL,24,24,39,NULL,21,30,2,59:02.2,1,260
882,2013/12/13,15,110000002,NULL,NULL,1200,NULL,1000,12,49,NULL,29,25,29,NULL,23,10,40,NULL,53,17,72,NULL,27,27,56,NULL,23,33,2,59:02.2,1,261
883,2013/12/13,16,110000002,NULL,NULL,1300,NULL,1000,13,58,NULL,31,29,31,NULL,23,11,30,NULL,51,16,83,NULL,30,30,63,NULL,25,36,2,59:02.2,1,262
884,2013/12/13,17,110000002,NULL,NULL,1300,NULL,1000,13,66,NULL,33,33,39,NULL,23,13,19,NULL,51,16,86,NULL,33,33,68,NULL,28,40,2,59:02.2,1,263
885,2013/12/13,18,110000002,NULL,NULL,1500,NULL,1000,15,68,NULL,35,34,33,NULL,23,11,11,NULL,51,16,89,NULL,36,36,74,NULL,30,43,2,59:02.2,1,264
886,2013/12/13,19,110000002,NULL,NULL,1800,NULL,1000,18,65,NULL,38,33,34,NULL,24,12,7,NULL,51,16,88,NULL,39,39,80,NULL,33,48,2,59:02.2,1,265
887,2013/12/13,20,110000002,NULL,NULL,1800,NULL,1000,18,64,NULL,40,32,44,NULL,25,15,9,NULL,51,16,84,NULL,41,41,75,NULL,36,51,2,59:02.2,1,266
888,2013/12/13,21,110000002,NULL,NULL,2000,NULL,2000,20,64,NULL,41,32,47,NULL,27,16,8,NULL,51,16,77,NULL,44,44,75,NULL,39,55,2,59:02.2,1,267
889,2013/12/13,22,110000002,NULL,NULL,2500,NULL,2000,25,71,NULL,42,36,58,NULL,28,20,7,NULL,51,16,107,NULL,47,47,97,NULL,42,58,2,59:02.2,1,268
890,2013/12/13,23,110000002,NULL,NULL,1700,NULL,2000,17,60,NULL,43,30,40,NULL,29,14,8,NULL,51,16,72,NULL,49,49,77,NULL,44,61,2,59:02.2,1,269
891,2013/12/14,0,110000002,NULL,NULL,1300,NULL,2000,13,55,NULL,44,28,34,NULL,30,12,7,NULL,51,16,60,NULL,51,51,64,NULL,46,64,2,59:02.2,1,270
892,2013/12/14,1,110000002,NULL,NULL,800,NULL,2000,8,41,NULL,45,21,35,NULL,32,12,6,NULL,51,16,35,NULL,53,52,39,NULL,48,66,2,59:02.2,1,271
893,2013/12/14,2,110000002,NULL,NULL,2600,NULL,2000,26,60,NULL,46,30,41,NULL,32,14,17,NULL,47,15,84,NULL,55,53,75,NULL,50,68,2,59:02.2,1,272
894,2013/12/14,3,110000002,NULL,NULL,2100,NULL,2000,21,53,NULL,47,27,60,NULL,34,20,14,NULL,47,15,77,NULL,57,54,89,NULL,52,71,2,59:02.2,1,273
